cov_id,study_id,study_name,month_start,year_start,month_end,year_end,year_publish,year_mid,country,region_actual,region_analysis,urban_rural,location,study_design,study_sample,sex,population,population_detail,symptomatic,symptomatic_prop,never_sex,never_sex_prop,age_group,reproductive_age,age_range,age_min,age_max,age_mean,age_median,age_iqr,hiv_status,hiv_tested,hiv_positive,hiv_prevalence,sti,denom,num,prevalence,specimen,specimencat,test,testcat,sens,spec,adj_prev,adj_se,adj_prev_lwr,adj_prev_upr,adj_denom,adj_num,notes,search_v
#23347,Paz-Soldan 2012,Malawi Pregancy and STI Risk Perception and Avoidance Study,June,2000,December,2000,2012,2000,Malawi,EA,EA,Rural,Mangochi,Cohort,Random,Female,Population-representative survey participants,Men and women living in households in three traditional areas in Mangochi,Include,8.5999999999999993E-2,NR,NR,Adult,Y,15-34,15,34,NA,NA,NA,Mixed,NA,NA,NR,NG,453,15,0.033,urine,urine,PCR,NAAT,91.6,100,0.038343562,0.009557549,0.021632387,0.059337201,403.6633431,15.47789038,NA,2
#23347,Paz-Soldan 2012,Malawi Pregancy and STI Risk Perception and Avoidance Study,June,2000,December,2000,2012,2000,Malawi,EA,EA,Rural,Mangochi,Cohort,Random,Male,Population-representative survey participants,Men and women living in households in three Traditional Areas in Mangochi,Include,4.9000000000000002E-2,NR,NR,Adult,Y,20-44,20,44,NA,NA,NA,Mixed,NA,NA,NR,CT,247,17,0.069,urine,urine,PCR,NAAT,87.8,99.3,0.074960436,0.018563072,0.042256035,0.114212646,201.2300005,15.08428857,NA,2
#23347,Paz-Soldan 2012,Malawi Pregancy and STI Risk Perception and Avoidance Study,June,2000,December,2000,2012,2000,Malawi,EA,EA,Rural,Mangochi,Cohort,Random,Male,Population-representative survey participants,Men and women living in households in three Traditional Areas in Mangochi,Include,4.9000000000000002E-2,NR,NR,Adult,Y,20-44,20,44,NA,NA,NA,Mixed,NA,NA,NR,NG,247,18,0.073,urine,urine,PCR,NAAT,80.9,99.9,0.093449471,0.021035831,0.05584577,0.137640678,191.4474222,17.89066024,NA,2
#23358,Peters 2014,NA,November,2011,February,2012,2014,2011,South Africa,SA,SA,Rural,"Mopani District, Limpopo Province",Cross sectional,Consecutive,Female,PHC/OPD attendees,"Women sexually active during the last 6 months, regardless of reason for visiting PHC",Include,0.35,Exclude,0,Adult,Y,18 to 49,18,49,NA,30,NA,Mixed,461,187,0.41,CT,603,100,0.16,vaginal swab,genital fluid,CE-IVD certified PrestoPluS CT-NG-TV assay,NAAT,88.6,99.6,0.185145539,0.016978938,0.152973451,0.219723162,523.3259327,96.89146172,NA,1
#23358,Peters 2014,NA,November,2011,February,2012,2014,2011,South Africa,SA,SA,Rural,"Mopani District, Limpopo Province",Cross sectional,Consecutive,Female,PHC/OPD attendees,"Women sexually active during the last 6 months, regardless of reason for visiting PHC",Include,0.35,Exclude,0,Adult,Y,18 to 49,18,49,NA,30,NA,Mixed,461,187,0.41,NG,603,60,0.1,vaginal swab,genital fluid,CE-IVD certified PrestoPluS CT-NG-TV assay,NAAT,93.3,99.2,0.100656568,0.013283179,0.076194169,0.128418421,513.0546651,51.64232159,NA,1
#23369,Pettifor 2005,NA,NR,2002,NR,2002,2005,2002,South Africa,SA,SA,Mixed,National,Cross sectional,Random,Female,PHC/OPD attendees,Attendees of youth clinics and government clinics in all 9 provinces,Include,0.25270924473792816,Include,0.28596512587701195,Youth,Y,15 to 24,15,24,NA,NA,NA,Mixed,4626,1123,0.2,CT,4626,455,0.098357112,urine,urine,COBAS AMPLICOR PCR,NAAT,87,99.8,0.111213256,0.005039371,0.101186457,0.121046807,3892.257151,432.8705922,NA,2
#23369,Pettifor 2005,NA,NR,2002,NR,2002,2005,2002,South Africa,SA,SA,Mixed,National,Cross sectional,Random,Female,PHC/OPD attendees,Attendees of youth clinics and government clinics in all 9 provinces,Include,0.25270924473792816,Include,0.28596512587701195,Youth,Y,15 to 24,15,24,NA,NA,NA,Mixed,4626,1123,0.2,NG,4626,162,0.035,urine,urine,COBAS AMPLICOR PCR,NAAT,91.6,100,0.038416674,0.002987919,0.03266064,0.04421259,4137.796699,158.9603854,NA,2
#23369,Pettifor 2005,NA,NR,2002,NR,2002,2005,2002,South Africa,SA,SA,Mixed,National,Cross sectional,Random,Male,PHC/OPD attendees,Attendees of youth clinics and government clinics in all 9 provinces,Include,0.10664890604890605,Include,0.33492329472329463,Youth,Y,15 to 24,15,24,NA,NA,NA,Mixed,3844,554,0.14399999999999999,CT,3844,230,0.05998179,urine,urine,COBAS AMPLICOR PCR,NAAT,87.8,99.3,0.060890073,0.004459862,0.052467087,0.069996581,2874.882483,175.0518048,NA,2
#23369,Pettifor 2005,NA,NR,2002,NR,2002,2005,2002,South Africa,SA,SA,Mixed,National,Cross sectional,Random,Male,PHC/OPD attendees,Attendees of youth clinics and government clinics in all 9 provinces,Include,0.10664890604890605,Include,0.33492329472329463,Youth,Y,15 to 24,15,24,NA,NA,NA,Mixed,3844,554,0.14399999999999999,NG,3844,72,0.018948751,urine,urine,COBAS AMPLICOR PCR,NAAT,80.9,99.9,0.022221517,0.002764813,0.017034282,0.027898326,2842.382766,63.16205675,NA,2
#23401,Price 2024,NA,January,2018,August,2019,2024,2018,South Africa,SA,SA,Urban,"Rustenberg, North West",Cross sectional,Convenience,Female,Community members,"HIV-negative, non-pregnant female and male adolescents recruited from community",Include,NR,Exclude,0,Youth,Y,12 to 19,12,19,NA,18,14-18,HIV negative,78,0,0,CT,78,18,0.231,endocervical swab,genital fluid,Cepheid gene expert CT/NG Rapid PCR Test,NAAT,88.6,99.6,0.264587193,0.053791502,0.167690421,0.377326885,67.24696152,17.79268476,NA,2
#23401,Price 2024,NA,January,2018,August,2019,2024,2018,South Africa,SA,SA,Urban,"Rustenberg, North West",Cross sectional,Convenience,Female,Community members,"HIV-negative, non-pregnant female and male adolescents recruited from community",Include,NR,Exclude,0,Youth,Y,12 to 19,12,19,NA,18,14-18,HIV negative,78,0,0,NG,78,5,0.064,endocervical swab,genital fluid,Cepheid gene expert CT/NG Rapid PCR Test,NAAT,93.3,99.2,0.072105052,0.030600524,0.02263318,0.142403494,71.45074688,5.151959853,NA,2
#23401,Price 2024,NA,January,2018,August,2019,2024,2018,South Africa,SA,SA,Urban,"Rustenberg, North West",Cross sectional,Convenience,Male,Community members,"HIV-negative, non-pregnant female and male adolescents recruited from community",Include,NR,Exclude,0,Youth,Y,12 to 19,12,19,NA,16,14-19,HIV negative,41,0,0,CT,41,4,0.098,urine,urine,Cepheid gene expert CT/NG Rapid PCR Test,NAAT,87.8,99.3,0.125607802,0.056426853,0.038236535,0.254939313,34.49460918,4.332792054,NA,2
#23401,Price 2024,NA,January,2018,August,2019,2024,2018,South Africa,SA,SA,Urban,"Rustenberg, North West",Cross sectional,Convenience,Male,Community members,"HIV-negative, non-pregnant female and male adolescents recruited from community",Include,NR,Exclude,0,Youth,Y,12 to 19,12,19,NA,16,14-19,HIV negative,41,0,0,NG,41,1,0.024,urine,urine,Cepheid gene expert CT/NG Rapid PCR Test,NAAT,80.9,99.9,0.056788223,0.0392082,0.006746862,0.155396073,34.84285069,1.97866357,NA,2
#32535,Ramjee 2008,HPTN 055,June,2003,October,2004,2008,2004,South Africa,SA,SA,Mixed,Durban and Hlabisa,Cohort,Convenience,Female,HIV/STI prevention trial participants,Women recruited from community meetings and door-to-door visits,Exclude,0,Exclude,0,Adult,NR,18+,18,NR,NA,29.9,NA,Mixed,479,177.733,0.37105010438413361,CT,479,35,0.074045929,urine,urine,BD ProbeTec ET assay,NAAT,87,99.8,0.084196661,0.013822245,0.059055476,0.112743451,403.5895414,33.98089161,"Trial enrolled HIV negative women, but the study reports HIV and STI prevalence among screened individuals prior to enrollment. Moshi site data not extracted as 50% were high risk population.",2
#32535,Ramjee 2008,HPTN 055,June,2003,October,2004,2008,2004,South Africa,SA,SA,Mixed,Durban and Hlabisa,Cohort,Convenience,Female,HIV/STI prevention trial participants,Women recruited from community meetings and door-to-door visits,Exclude,0,Exclude,0,Adult,NR,18+,18,NR,NA,29.9,NA,Mixed,479,177.733,0.37105010438413361,NG,479,31,0.06654071,urine,urine,BD ProbeTec ET assay,NAAT,91.6,100,0.072645024,0.012179229,0.050327199,0.098104424,454.1635485,32.99272176,"Trial enrolled HIV negative women, but the study reports HIV and STI prevalence among screened individuals prior to enrollment. Moshi site data not extracted as 50% were high risk population.",2
#32535,Ramjee 2008,HPTN 055,June,2003,October,2004,2008,2004,South Africa,SA,SA,Mixed,Durban and Hlabisa,Cohort,Convenience,Female,HIV/STI prevention trial participants,Women recruited from community meetings and door-to-door visits,Exclude,0,Exclude,0,Adult,NR,18+,18,NR,NA,29.9,NA,Mixed,479,177.733,0.37105010438413361,TV,479,42,0.089586639,Vaginal swab,genital fluid,wet preparation,WM,52,100,0.172270193,0.025463439,0.125859057,0.225079521,219.919947,37.88565179,"Trial enrolled HIV negative women, but the study reports HIV and STI prevalence among screened individuals prior to enrollment. Moshi site data not extracted as 50% were high risk population.",2
#32535,Ramjee 2008,HPTN 055,June,2003,October,2004,2008,2004,Zambia,EA,EA,Urban,Lusaka,Cohort,Convenience,Female,HIV/STI prevention trial participants,Women recruited from lower middle class socioeconomic communities through community meetings and local family planning clinics,Exclude,0,Exclude,0,Adult,NR,18+,18,NR,NA,27,NA,Mixed,239,92,0.38700000000000001,CT,239,6,0.027,urine,urine,BD ProbeTec ET assay,NAAT,87,99.8,0.031112079,0.012312202,0.011438438,0.058412106,198.8525263,6.186715483,"Trial enrolled HIV negative women, but the study reports HIV and STI prevalence among screened individuals prior to enrollment. Moshi site data not extracted as 50% were high risk population.",2
#32535,Ramjee 2008,HPTN 055,June,2003,October,2004,2008,2004,Zambia,EA,EA,Urban,Lusaka,Cohort,Convenience,Female,HIV/STI prevention trial participants,Women recruited from lower middle class socioeconomic communities through community meetings and local family planning clinics,Exclude,0,Exclude,0,Adult,NR,18+,18,NR,NA,27,NA,Mixed,239,92,0.38700000000000001,NG,239,8,0.034,urine,urine,BD ProbeTec ET assay,NAAT,91.6,100,0.040979922,0.013210463,0.019225516,0.070972026,225.1970694,9.228558237,"Trial enrolled HIV negative women, but the study reports HIV and STI prevalence among screened individuals prior to enrollment. Moshi site data not extracted as 50% were high risk population.",2
#32535,Ramjee 2008,HPTN 055,June,2003,October,2004,2008,2004,Zambia,EA,EA,Urban,Lusaka,Cohort,Convenience,Female,HIV/STI prevention trial participants,Women recruited from lower middle class socioeconomic communities through community meetings and local family planning clinics,Exclude,0,Exclude,0,Adult,NR,18+,18,NR,NA,27,NA,Mixed,239,92,0.38700000000000001,TV,239,8,0.037,Vaginal swab,genital fluid,wet preparation,WM,52,100,0.071925181,0.023396279,0.033365493,0.124070132,121.9467862,8.77104464,"Trial enrolled HIV negative women, but the study reports HIV and STI prevalence among screened individuals prior to enrollment. Moshi site data not extracted as 50% were high risk population.",2
#24839,Rasheed 2021,NA,October,2018,December,2018,2021,2018,Nigeria,WA,WA,Urban,NR,Cross sectional,Random,Female,ANC attendees,Pregnant women,NA,NA,Exclude,0,Adult,Y,18+,18,42,30.7,NA,NA,Mixed,161,19,0.11801242236024845,TV,161,6,0.037267081,GE,genital fluid,LBC microscopy,WM,52,100,0.082501101,0.030597109,0.032878407,0.153574664,80.8545603,6.670590286,NA,1
#23449,Ravindran 2021,NA,NR,2009,NR,2015,2021,2012,Kenya,EA,EA,Rural and peri-urban,Western Kenya,Cohort,NR,Female,ANC attendees,Pregnant women,NA,NA,Exclude,0,Adult,Y,14+,14,NR,NA,22,19-27,HIV negative,1244,0,0,CT,1241,67,0.053988719,Vaginal swab,genital fluid,Gen-Probe/Hologic APTIMA Combo-2 assay,NAAT,88.6,99.6,0.057475944,0.007292834,0.044160298,0.072714653,1018.558393,58.54260546,NA,1
#23449,Ravindran 2021,NA,NR,2009,NR,2015,2021,2012,Kenya,EA,EA,Rural and peri-urban,Western Kenya,Cohort,NR,Female,ANC attendees,Pregnant women,NA,NA,Exclude,0,Adult,Y,14+,14,NR,NA,22,19-27,HIV negative,1244,0,0,NG,1204,29,0.024086379,Vaginal swab,genital fluid,Gen-Probe/Hologic APTIMA Combo-2 assay,NAAT,93.3,99.2,0.018284414,0.005003359,0.009040938,0.028725933,717.0399468,13.11065498,NA,1
#23449,Ravindran 2021,NA,NR,2009,NR,2015,2021,2012,Kenya,EA,EA,Rural and peri-urban,Western Kenya,Cohort,NR,Female,ANC attendees,Pregnant women,NA,NA,Exclude,0,Adult,Y,14+,14,NR,NA,22,19-27,HIV negative,1244,0,0,TV,1244,129,0.103697749,Vaginal swab,genital fluid,Wet mount microscopy,WM,52,100,0.200754477,0.016000575,0.170234221,0.233160238,626.7210426,125.8170548,NA,1
#23501,Romoren 2007,NA,October,2000,February,2001,2007,2000,Botswana,SA,SA,Urban,Gaborone,Cross sectional,NR,Female,ANC attendees,ANC clients,NA,NA,Exclude,0,Adult,Y,15 to 43,15,43,NA,25,NA,Mixed,NA,NA,NR,NG,703,21,0.029871977,GE,genital fluid,LCR amplification,NAAT,93.3,99.2,0.025302837,0.007045132,0.01291752,0.040246658,496.8904884,12.57273893,LCR results for chlamydia not extracted,1
#23501,Romoren 2007,NA,October,2000,February,2001,2007,2000,Botswana,SA,SA,Urban,Gaborone,Cross sectional,NR,Female,ANC attendees,ANC clients,NA,NA,Exclude,0,Adult,Y,15 to 43,15,43,NA,25,NA,Mixed,NA,NA,NR,TV,703,131,0.186344239,GE,genital fluid,Wet mount microscopy,WM,52,100,0.359837604,0.028814909,0.304884826,0.417032642,277.4356003,99.8317617,LCR results for chlamydia not extracted,1
#23515,Rutherford 2014,Crane Survey,September,2008,April,2009,2014,2009,Uganda,EA,EA,Urban,Kampala,Cross sectional,Respondent-driven sampling,Female,Students,5 universities in Kampala - students already made sexual debut,NA,NA,NA,NA,Youth,Y,19 to 25,19,25,NA,NA,NA,Mixed,280,2.52,8.9999999999999993E-3,CT,280,7,0.025,GE,genital fluid,PCR,NAAT,88.6,99.6,0.027946104,0.011524477,0.009465316,0.053589107,204.5357355,5.715976994,NA,1
#23515,Rutherford 2014,Crane Survey,September,2008,April,2009,2014,2009,Uganda,EA,EA,Urban,Kampala,Cross sectional,Respondent-driven sampling,Female,Students,5 universities in Kampala - students already made sexual debut,NA,NA,NA,NA,Youth,Y,19 to 25,19,25,NA,NA,NA,Mixed,280,2.52,8.9999999999999993E-3,NG,280,3,0.010714286,GE,genital fluid,PCR,NAAT,93.3,99.2,0.008838448,0.006893482,0.00037456,0.025859381,184.3500291,1.629368158,NA,1
#23515,Rutherford 2014,Crane Survey,September,2008,April,2009,2014,2009,Uganda,EA,EA,Urban,Kampala,Cross sectional,Respondent-driven sampling,Female,Students,5 universities in Kampala - students already made sexual debut,NA,NA,NA,NA,Youth,Y,19 to 25,19,25,NA,NA,NA,Mixed,280,2.52,8.9999999999999993E-3,TV,247,2,0.008097166,GE,genital fluid,CUL,culture,68.8,100,0.017461332,0.010039064,0.003324418,0.041757909,170.2317648,2.972473287,NA,1
#23515,Rutherford 2014,Crane Survey,September,2008,April,2009,2014,2009,Uganda,EA,EA,Urban,Kampala,Cross sectional,Respondent-driven sampling,Male,Students,5 universities in Kampala - students already made sexual debut,NA,NA,NA,NA,Youth,Y,19 to 25,19,25,NA,NA,NA,Mixed,360,1.44,4.0000000000000001E-3,CT,360,3,0.008333333,UR,urine,PCR,NAAT,87.8,99.3,0.006817884,0.005294501,0.000287721,0.020011707,241.56191,1.646941041,NA,1
#23515,Rutherford 2014,Crane Survey,September,2008,April,2009,2014,2009,Uganda,EA,EA,Urban,Kampala,Cross sectional,Respondent-driven sampling,Male,Students,5 universities in Kampala - students already made sexual debut,NA,NA,NA,NA,Youth,Y,19 to 25,19,25,NA,NA,NA,Mixed,360,1.44,4.0000000000000001E-3,NG,360,0,0,UR,urine,PCR,NAAT,80.9,99.9,0.003454089,0.003384071,8.10336913710501e-05,0.012356229,300.5743775,1.038210653,NA,1
#32525,Sagay 2005,NA,April,2002,November,2003,2005,2003,Nigeria,WA,WA,Urban,Jos,Cross sectional,Consecutive,Female,ANC attendees,pregnant women,NA,NA,Exclude,0,Adult,Y,NR,NR,NR,NA,NA,NA,Mixed,2657,217,8.2000000000000003E-2,TV,2657,41,0.015430937,GE,genital fluid,Wet-mount microscopy,WM,52,100,0.030327118,0.004661046,0.021913077,0.039809699,1353.597911,41.05072299,NA,1
#31154,Samuel 2015,NA,NR,NR,NR,NR,2015,2012,Nigeria,WA,WA,Urban,"Ilorin, Kwara State",Cross sectional,Random,Female,ANC attendees,Pregnant women attending ANC in 5 health facilities,NR,NR,Exclude,0,Adult,Y,21 to 50,21,50,NA,NA,NA,Mixed,NA,NA,NR,TV,250,50,0.2,High vaginal swab,genital fluid,wet mount followed by culture for negative samples,culture and WM,52,100,0.388398776,0.048404502,0.29989347,0.484689352,101.3852272,39.37789811,NA,2
#31520,Sam-Wobo 2012,NA,NR,NR,NR,NR,2012,2009,Nigeria,WA,WA,Urban,"Ijaiye, Ogun State",Cross sectional,Consecutive,Female,ANC attendees,pregnant women,NA,NA,Exclude,0,Adult,Y,16 to 50,16,50,NA,NA,NA,Mixed,NA,NA,NR,TV,200,22,0.11,GE,genital fluid,Wet mount microscopy,WM,52,100,0.218702946,0.042739099,0.141968982,0.308732305,93.54489668,20.45854445,NA,1
#23549,Sangare 2021,NA,February,2015,April,2015,2021,2015,Burkina Faso,WA,WA,Mixed,Bobo-Dioulasso,Cross sectional,Random,Female,ANC attendees,Pregnant women,NA,NA,Exclude,0,Adult,Y,15 to 49,15,49,25.9,25,NA,Mixed,278,6,2.1582733812949641E-2,TV,315,10,0.031746032,Vaginal discharge/urine,genital fluid and urine,Microscopy,WM,52,100,0.066519163,0.01976388,0.033903307,0.110662471,158.9672962,10.57437152,NA,1
#23576,Schonfeld 2018,NA,May,2014,September,2015,2018,2014,Ethiopia,EA,EA,Mixed,"Asella, Central Ethiopia",Cohort,Consecutive,Female,ANC attendees,Pregnant women,NA,NA,Exclude,0,Adult,Y,NR,NR,NR,25.8,NA,NA,Mixed,580,12,2.1000000000000001E-2,CT,580,57,0.098275862,GE,genital fluid,ACON Chlamydia rapid test,rapid antigen test,56,99,0.162612434,0.022510551,0.121230768,0.207975658,268.7249614,43.69802012,NA,1
#23576,Schonfeld 2018,NA,May,2014,September,2015,2018,2014,Ethiopia,EA,EA,Mixed,"Asella, Central Ethiopia",Cohort,Consecutive,Female,ANC attendees,Pregnant women,NA,NA,Exclude,0,Adult,Y,NR,NR,NR,25.8,NA,NA,Mixed,580,12,2.1000000000000001E-2,NG,580,25,0.043103448,GE,genital fluid,"CLEARTEST NG Immunochromatographic Rapid Test with cervical swab [sensitivity 98.6%, specificity 99.7%])",rapid antigen test,70,96,0.013474793,0.009501182,0.000674128,0.036399149,147.2566973,1.984253555,NA,1
#23576,Schonfeld 2018,NA,May,2014,September,2015,2018,2014,Ethiopia,EA,EA,Mixed,"Asella, Central Ethiopia",Cohort,Consecutive,Female,ANC attendees,Pregnant women,NA,NA,Exclude,0,Adult,Y,NR,NR,NR,25.8,NA,NA,Mixed,580,12,2.1000000000000001E-2,TV,580,31,0.053448276,GE,genital fluid,OSOM TV Rapid Test cervical swab,rapid antigen test,68.5,97.4,0.044231233,0.014648319,0.017858409,0.075077851,197.0181912,8.714357561,NA,1
#31585,Sebitloane 2011,NA,February,2003,May,2005,2011,2004,South Africa,SA,SA,Urban,Durban,RCT,NR,Female,ANC attendees,Women >= 36 weeks gestation with vaginal delivery anticipated,Include,NR,Exclude,0,Adult,Y,18+,18,NR,NA,NA,NA,HIV negative,383,0,0,TV,383,30,0.078,Vaginal swab,genital fluid,Culture with diamond's medium,culture,68.8,100,0.116737068,0.020159932,0.080529817,0.160351588,253.7001084,29.61620683,Supplemented study info from ref 11,2
#24232,Senkoro 2024,NA,May,2022,November,2022,2024,2022,Tanzania,EA,EA,Mixed,Dodoma and Dar es Salaam,Cross sectional,Consecutive,Female,GYN attendees,Reproductive and child health clinic attendees,NA,NA,NA,NA,Adult,Y,18 to 45,18,45,28,NA,NA,Mixed,NA,NA,NR,NG,400,10,0.025,endocervical swab,genital fluid,culture,culture,75.7,100,0.036340487,0.01068905,0.018685314,0.060087349,306.5040216,11.13850549,Age stratification available,1
#24232,Senkoro 2024,NA,May,2022,November,2022,2024,2022,Tanzania,EA,EA,Mixed,Dodoma and Dar es Salaam,Cross sectional,Consecutive,Female,GYN attendees,Reproductive and child health clinic attendees,NA,NA,NA,NA,Adult,Y,18 to 45,18,45,28,NA,NA,Mixed,NA,NA,NR,TV,400,39,0.098,vaginal swab,genital fluid,wet mount,WM,52,100,0.192028263,0.028922479,0.138455662,0.252241658,185.4770958,35.61684456,Age stratification available,1
